,year,country,word,frequency,count,freq_prop_headlines,word_len
179668,2017,India,change,133.0,34194,0.0038895712698134174,6
179669,2018,India,change,158.0,38340,0.004121022430881586,6
179670,2019,India,change,202.0,41698,0.004844357043503286,6
179671,2020,India,change,2.0,674,0.002967359050445104,6
179672,2021,India,change,1.0,3188,0.0003136762860727729,6
181101,2005,India,charge,0.0,172,0.0,6
181102,2006,India,charge,0.0,204,0.0,6
181103,2007,India,charge,3.0,496,0.006048387096774193,6
181104,2008,India,charge,3.0,1368,0.0021929824561403508,6
181105,2009,India,charge,4.0,2356,0.001697792869269949,6
181106,2010,India,charge,11.0,3168,0.003472222222222222,6
181107,2011,India,charge,11.0,4876,0.002255947497949139,6
181108,2012,India,charge,30.0,7268,0.004127682993946065,6
181109,2013,India,charge,30.0,9820,0.003054989816700611,6
181110,2014,India,charge,49.0,15004,0.003265795787789923,6
181111,2015,India,charge,59.0,21064,0.0028009874667679455,6
181112,2016,India,charge,84.0,28024,0.0029974307736226093,6
181113,2017,India,charge,106.0,34194,0.0030999590571445285,6
181114,2018,India,charge,105.0,38340,0.0027386541471048514,6
181115,2019,India,charge,133.0,41698,0.003189601419732361,6
181116,2020,India,charge,0.0,674,0.0,6
181117,2021,India,charge,1.0,3188,0.0003136762860727729,6
188377,2005,India,child,1.0,258,0.003875968992248062,5
188378,2006,India,child,2.0,306,0.006535947712418301,5
188379,2007,India,child,5.0,744,0.006720430107526882,5
188380,2008,India,child,13.0,2052,0.006335282651072124,5
188381,2009,India,child,36.0,3534,0.010186757215619695,5
188382,2010,India,child,32.0,4752,0.006734006734006734,5
188383,2011,India,child,40.0,7314,0.005468963631391851,5
188384,2012,India,child,61.0,10902,0.005595303614015777,5
188385,2013,India,child,68.0,14730,0.00461642905634759,5
188386,2014,India,child,129.0,22506,0.005731804852039456,5
188387,2015,India,child,165.0,31596,0.005222180022787694,5
188388,2016,India,child,227.0,42036,0.005400133219145494,5
188389,2017,India,child,258.0,51291,0.00503012224366848,5
188390,2018,India,child,275.0,57510,0.0047817770822465655,5
188391,2019,India,child,333.0,62547,0.005323996354741235,5
188392,2020,India,child,0.0,1011,0.0,5
188393,2021,India,child,2.0,4782,0.0004182350480970305,5
196775,2005,India,city,1.0,172,0.005813953488372093,4
196776,2006,India,city,0.0,204,0.0,4
196777,2007,India,city,1.0,496,0.0020161290322580645,4
196778,2008,India,city,3.0,1368,0.0021929824561403508,4
196779,2009,India,city,8.0,2356,0.003395585738539898,4
196780,2010,India,city,7.0,3168,0.0022095959595959595,4
196781,2011,India,city,6.0,4876,0.0012305168170631665,4
196782,2012,India,city,19.0,7268,0.0026141992294991746,4
196783,2013,India,city,20.0,9820,0.002036659877800407,4
196784,2014,India,city,44.0,15004,0.002932551319648094,4
196785,2015,India,city,58.0,21064,0.0027535131029244207,4
196786,2016,India,city,78.0,28024,0.0027833285755067085,4
196787,2017,India,city,84.0,34194,0.0024565713283032113,4
196788,2018,India,city,77.0,38340,0.0020083463745435575,4
196789,2019,India,city,89.0,41698,0.0021343949350088732,4
196790,2020,India,city,0.0,674,0.0,4
196791,2021,India,city,1.0,3188,0.0003136762860727729,4
197319,2005,India,claim,0.0,172,0.0,5
197320,2006,India,claim,0.0,204,0.0,5
197321,2007,India,claim,1.0,496,0.0020161290322580645,5
197322,2008,India,claim,9.0,1368,0.006578947368421052,5
197323,2009,India,claim,14.0,2356,0.005942275042444821,5
197324,2010,India,claim,15.0,3168,0.004734848484848485,5
197325,2011,India,claim,26.0,4876,0.005332239540607055,5
197326,2012,India,claim,25.0,7268,0.0034397358282883873,5
197327,2013,India,claim,35.0,9820,0.003564154786150713,5
197328,2014,India,claim,53.0,15004,0.003532391362303386,5
197329,2015,India,claim,68.0,21064,0.0032282567413596656,5
197330,2016,India,claim,114.0,28024,0.0040679417642021124,5
197331,2017,India,claim,137.0,34194,0.004006550856875475,5
197332,2018,India,claim,174.0,38340,0.004538341158059468,5
197333,2019,India,claim,206.0,41698,0.004940284905750875,5
197334,2020,India,claim,1.0,674,0.001483679525222552,5
197335,2021,India,claim,0.0,3188,0.0,5
200617,2005,India,clinton,1.0,172,0.005813953488372093,7
200618,2006,India,clinton,0.0,204,0.0,7
200619,2007,India,clinton,1.0,496,0.0020161290322580645,7
200620,2008,India,clinton,1.0,1368,0.0007309941520467836,7
200621,2009,India,clinton,3.0,2356,0.0012733446519524619,7
200622,2010,India,clinton,3.0,3168,0.000946969696969697,7
200623,2011,India,clinton,5.0,4876,0.001025430680885972,7
200624,2012,India,clinton,6.0,7268,0.000825536598789213,7
200625,2013,India,clinton,4.0,9820,0.0004073319755600815,7
200626,2014,India,clinton,23.0,15004,0.0015329245534524128,7
200627,2015,India,clinton,37.0,21064,0.0017565514622104063,7
200628,2016,India,clinton,109.0,28024,0.0038895232657721952,7
200629,2017,India,clinton,18.0,34194,0.0005264081417792595,7
200630,2018,India,clinton,16.0,38340,0.0004173187271778821,7
200631,2019,India,clinton,10.0,41698,0.00023981965561897453,7
200632,2020,India,clinton,0.0,674,0.0,7
200633,2021,India,clinton,0.0,3188,0.0,7
208318,2005,India,come,1.0,172,0.005813953488372093,4
208319,2006,India,come,0.0,204,0.0,4
208320,2007,India,come,1.0,496,0.0020161290322580645,4
208321,2008,India,come,4.0,1368,0.0029239766081871343,4
208322,2009,India,come,4.0,2356,0.001697792869269949,4
208323,2010,India,come,6.0,3168,0.001893939393939394,4
208324,2011,India,come,6.0,4876,0.0012305168170631665,4
208325,2012,India,come,18.0,7268,0.0024766097963676388,4
208326,2013,India,come,27.0,9820,0.0027494908350305497,4
208327,2014,India,come,31.0,15004,0.002066115702479339,4
208328,2015,India,come,56.0,21064,0.002658564375237372,4
208329,2016,India,come,87.0,28024,0.0031044818726805594,4
208330,2017,India,come,127.0,34194,0.003714101889220331,4
208331,2018,India,come,146.0,38340,0.0038080333854981743,4
208332,2019,India,come,161.0,41698,0.00386109645546549,4
208333,2020,India,come,1.0,674,0.001483679525222552,4
208334,2021,India,come,1.0,3188,0.0003136762860727729,4
219181,2005,India,cop,0.0,172,0.0,3
219182,2006,India,cop,1.0,204,0.004901960784313725,3
219183,2007,India,cop,1.0,496,0.0020161290322580645,3
219184,2008,India,cop,1.0,1368,0.0007309941520467836,3
219185,2009,India,cop,1.0,2356,0.00042444821731748726,3
219186,2010,India,cop,7.0,3168,0.0022095959595959595,3
219187,2011,India,cop,5.0,4876,0.001025430680885972,3
219188,2012,India,cop,14.0,7268,0.001926252063841497,3
219189,2013,India,cop,27.0,9820,0.0027494908350305497,3
219190,2014,India,cop,49.0,15004,0.003265795787789923,3
219191,2015,India,cop,71.0,21064,0.003370679832890239,3
219192,2016,India,cop,87.0,28024,0.0031044818726805594,3
219193,2017,India,cop,120.0,34194,0.00350938761186173,3
219194,2018,India,cop,192.0,38340,0.005007824726134585,3
219195,2019,India,cop,191.0,41698,0.004580555422322413,3
219196,2020,India,cop,0.0,674,0.0,3
219197,2021,India,cop,1.0,3188,0.0003136762860727729,3
227409,2005,India,crash,0.0,172,0.0,5
227410,2006,India,crash,0.0,204,0.0,5
227411,2007,India,crash,0.0,496,0.0,5
227412,2008,India,crash,3.0,1368,0.0021929824561403508,5
227413,2009,India,crash,6.0,2356,0.0025466893039049238,5
227414,2010,India,crash,2.0,3168,0.0006313131313131314,5
227415,2011,India,crash,9.0,4876,0.0018457752255947497,5
227416,2012,India,crash,8.0,7268,0.001100715465052284,5
227417,2013,India,crash,16.0,9820,0.001629327902240326,5
227418,2014,India,crash,6.0,15004,0.0003998933617701946,5
227419,2015,India,crash,28.0,21064,0.001329282187618686,5
227420,2016,India,crash,19.0,28024,0.0006779902940336854,5
227421,2017,India,crash,40.0,34194,0.0011697958706205767,5
227422,2018,India,crash,49.0,38340,0.001278038601982264,5
227423,2019,India,crash,52.0,41698,0.0012470622092186675,5
227424,2020,India,crash,1.0,674,0.001483679525222552,5
227425,2021,India,crash,1.0,3188,0.0003136762860727729,5
240261,2005,India,dad,0.0,172,0.0,3
240262,2006,India,dad,0.0,204,0.0,3
240263,2007,India,dad,3.0,496,0.006048387096774193,3
240264,2008,India,dad,1.0,1368,0.0007309941520467836,3
240265,2009,India,dad,10.0,2356,0.004244482173174873,3
240266,2010,India,dad,4.0,3168,0.0012626262626262627,3
240267,2011,India,dad,1.0,4876,0.00020508613617719443,3
240268,2012,India,dad,9.0,7268,0.0012383048981838194,3
240269,2013,India,dad,14.0,9820,0.0014256619144602852,3
240270,2014,India,dad,17.0,15004,0.0011330311916822181,3
240271,2015,India,dad,28.0,21064,0.001329282187618686,3
240272,2016,India,dad,31.0,28024,0.0011061946902654867,3
240273,2017,India,dad,39.0,34194,0.0011405509738550623,3
240274,2018,India,dad,47.0,38340,0.0012258737610850287,3
240275,2019,India,dad,63.0,41698,0.0015108638303995396,3
240276,2020,India,dad,0.0,674,0.0,3
240277,2021,India,dad,0.0,3188,0.0,3
246347,2005,India,date,0.0,172,0.0,4
246348,2006,India,date,0.0,204,0.0,4
246349,2007,India,date,1.0,496,0.0020161290322580645,4
246350,2008,India,date,2.0,1368,0.0014619883040935672,4
246351,2009,India,date,6.0,2356,0.0025466893039049238,4
246352,2010,India,date,8.0,3168,0.0025252525252525255,4
246353,2011,India,date,13.0,4876,0.0026661197703035273,4
246354,2012,India,date,16.0,7268,0.002201430930104568,4
246355,2013,India,date,12.0,9820,0.0012219959266802445,4
246356,2014,India,date,25.0,15004,0.0016662223407091442,4
246357,2015,India,date,75.0,21064,0.0035605772882643374,4
246358,2016,India,date,57.0,28024,0.0020339708821010562,4
246359,2017,India,date,79.0,34194,0.002310346844475639,4
246360,2018,India,date,81.0,38340,0.002112676056338028,4
246361,2019,India,date,92.0,41698,0.002206340831694566,4
246362,2020,India,date,0.0,674,0.0,4
246363,2021,India,date,0.0,3188,0.0,4
246806,2005,India,daughter,6.0,172,0.03488372093023256,8
246807,2006,India,daughter,7.0,204,0.03431372549019608,8
246808,2007,India,daughter,23.0,496,0.046370967741935484,8
246809,2008,India,daughter,28.0,1368,0.02046783625730994,8
246810,2009,India,daughter,24.0,2356,0.010186757215619695,8
246811,2010,India,daughter,22.0,3168,0.006944444444444444,8
246812,2011,India,daughter,44.0,4876,0.009023789991796555,8
246813,2012,India,daughter,55.0,7268,0.007567418822234453,8
246814,2013,India,daughter,77.0,9820,0.007841140529531568,8
246815,2014,India,daughter,109.0,15004,0.0072647294054918685,8
246816,2015,India,daughter,163.0,21064,0.007738321306494493,8
246817,2016,India,daughter,246.0,28024,0.008778190122751927,8
246818,2017,India,daughter,284.0,34194,0.008305550681406095,8
246819,2018,India,daughter,295.0,38340,0.007694314032342202,8
246820,2019,India,daughter,400.0,41698,0.009592786224758981,8
246821,2020,India,daughter,1.0,674,0.001483679525222552,8
246822,2021,India,daughter,12.0,3188,0.0037641154328732747,8
247792,2005,India,day,2.0,344,0.005813953488372093,3
247793,2006,India,day,2.0,408,0.004901960784313725,3
247794,2007,India,day,4.0,992,0.004032258064516129,3
247795,2008,India,day,13.0,2736,0.004751461988304093,3
247796,2009,India,day,21.0,4712,0.004456706281833617,3
247797,2010,India,day,18.0,6336,0.002840909090909091,3
247798,2011,India,day,37.0,9752,0.0037940935192780968,3
247799,2012,India,day,53.0,14536,0.003646119977985691,3
247800,2013,India,day,59.0,19640,0.003004073319755601,3
247801,2014,India,day,102.0,30008,0.003399093575046654,3
247802,2015,India,day,174.0,42128,0.0041302696543866315,3
247803,2016,India,day,289.0,56048,0.005156294604624608,3
247804,2017,India,day,386.0,68388,0.005644265075744282,3
247805,2018,India,day,503.0,76680,0.006559728742827334,3
247806,2019,India,day,543.0,83396,0.006511103650055159,3
247807,2020,India,day,3.0,1348,0.002225519287833828,3
247808,2021,India,day,5.0,6376,0.0007841907151819323,3
248965,2005,India,dead,0.0,172,0.0,4
248966,2006,India,dead,1.0,204,0.004901960784313725,4
248967,2007,India,dead,0.0,496,0.0,4
248968,2008,India,dead,8.0,1368,0.005847953216374269,4
248969,2009,India,dead,9.0,2356,0.0038200339558573855,4
248970,2010,India,dead,16.0,3168,0.005050505050505051,4
248971,2011,India,dead,27.0,4876,0.005537325676784249,4
248972,2012,India,dead,41.0,7268,0.005641166758392956,4
248973,2013,India,dead,35.0,9820,0.003564154786150713,4
248974,2014,India,dead,81.0,15004,0.005398560383897627,4
248975,2015,India,dead,80.0,21064,0.0037979491074819596,4
248976,2016,India,dead,121.0,28024,0.004317727662003996,4
248977,2017,India,dead,136.0,34194,0.003977305960109961,4
248978,2018,India,dead,174.0,38340,0.004538341158059468,4
248979,2019,India,dead,200.0,41698,0.004796393112379491,4
248980,2020,India,dead,0.0,674,0.0,4
248981,2021,India,dead,0.0,3188,0.0,4
249696,2005,India,death,2.0,258,0.007751937984496124,5
249697,2006,India,death,1.0,306,0.0032679738562091504,5
249698,2007,India,death,4.0,744,0.005376344086021506,5
249699,2008,India,death,19.0,2052,0.009259259259259259,5
249700,2009,India,death,31.0,3534,0.008771929824561403,5
249701,2010,India,death,26.0,4752,0.005471380471380472,5
249702,2011,India,death,37.0,7314,0.005058791359037462,5
249703,2012,India,death,61.0,10902,0.005595303614015777,5
249704,2013,India,death,77.0,14730,0.005227427019687712,5
249705,2014,India,death,136.0,22506,0.006042833022305163,5
249706,2015,India,death,178.0,31596,0.005633624509431574,5
249707,2016,India,death,205.0,42036,0.004876772290417737,5
249708,2017,India,death,271.0,51291,0.0052835780156362715,5
249709,2018,India,death,323.0,57510,0.00561641453660233,5
249710,2019,India,death,362.0,62547,0.005787647688937919,5
249711,2020,India,death,0.0,1011,0.0,5
249712,2021,India,death,4.0,4782,0.000836470096194061,5
268770,2005,India,die,2.0,172,0.011627906976744186,3
268771,2006,India,die,2.0,204,0.00980392156862745,3
268772,2007,India,die,5.0,496,0.010080645161290322,3
268773,2008,India,die,18.0,1368,0.013157894736842105,3
268774,2009,India,die,28.0,2356,0.011884550084889643,3
268775,2010,India,die,34.0,3168,0.010732323232323232,3
268776,2011,India,die,48.0,4876,0.009844134536505332,3
268777,2012,India,die,61.0,7268,0.008392955421023666,3
268778,2013,India,die,85.0,9820,0.008655804480651732,3
268779,2014,India,die,94.0,15004,0.006264996001066382,3
268780,2015,India,die,184.0,21064,0.008735282947208508,3
268781,2016,India,die,244.0,28024,0.00870682272337996,3
268782,2017,India,die,278.0,34194,0.008130081300813009,3
268783,2018,India,die,345.0,38340,0.008998435054773083,3
268784,2019,India,die,391.0,41698,0.009376948534701904,3
268785,2020,India,die,0.0,674,0.0,3
268786,2021,India,die,1.0,3188,0.0003136762860727729,3
280568,2005,India,dog,0.0,172,0.0,3
280569,2006,India,dog,1.0,204,0.004901960784313725,3
280570,2007,India,dog,1.0,496,0.0020161290322580645,3
280571,2008,India,dog,0.0,1368,0.0,3
280572,2009,India,dog,5.0,2356,0.0021222410865874364,3
280573,2010,India,dog,11.0,3168,0.003472222222222222,3
280574,2011,India,dog,9.0,4876,0.0018457752255947497,3
280575,2012,India,dog,13.0,7268,0.0017886626307099616,3
280576,2013,India,dog,19.0,9820,0.001934826883910387,3
280577,2014,India,dog,23.0,15004,0.0015329245534524128,3
280578,2015,India,dog,36.0,21064,0.001709077098366882,3
280579,2016,India,dog,66.0,28024,0.002355124179274907,3
280580,2017,India,dog,64.0,34194,0.0018716733929929228,3
280581,2018,India,dog,77.0,38340,0.0020083463745435575,3
280582,2019,India,dog,102.0,41698,0.0024461604873135404,3
280583,2020,India,dog,0.0,674,0.0,3
280584,2021,India,dog,0.0,3188,0.0,3
288575,2005,India,dress,0.0,172,0.0,5
288576,2006,India,dress,0.0,204,0.0,5
288577,2007,India,dress,1.0,496,0.0020161290322580645,5
288578,2008,India,dress,3.0,1368,0.0021929824561403508,5
288579,2009,India,dress,6.0,2356,0.0025466893039049238,5
288580,2010,India,dress,18.0,3168,0.005681818181818182,5
288581,2011,India,dress,18.0,4876,0.0036915504511894994,5
288582,2012,India,dress,26.0,7268,0.003577325261419923,5
288583,2013,India,dress,19.0,9820,0.001934826883910387,5
288584,2014,India,dress,38.0,15004,0.002532657957877899,5
288585,2015,India,dress,51.0,21064,0.0024211925560197493,5
288586,2016,India,dress,80.0,28024,0.0028546959748786756,5
288587,2017,India,dress,101.0,34194,0.0029537345733169564,5
288588,2018,India,dress,74.0,38340,0.0019300991131977047,5
288589,2019,India,dress,98.0,41698,0.0023502326250659502,5
288590,2020,India,dress,0.0,674,0.0,5
288591,2021,India,dress,0.0,3188,0.0,5
289272,2005,India,drive,0.0,172,0.0,5
289273,2006,India,drive,2.0,204,0.00980392156862745,5
289274,2007,India,drive,0.0,496,0.0,5
289275,2008,India,drive,3.0,1368,0.0021929824561403508,5
289276,2009,India,drive,8.0,2356,0.003395585738539898,5
289277,2010,India,drive,7.0,3168,0.0022095959595959595,5
289278,2011,India,drive,15.0,4876,0.0030762920426579163,5
289279,2012,India,drive,19.0,7268,0.0026141992294991746,5
289280,2013,India,drive,19.0,9820,0.001934826883910387,5
289281,2014,India,drive,23.0,15004,0.0015329245534524128,5
289282,2015,India,drive,45.0,21064,0.0021363463729586023,5
289283,2016,India,drive,46.0,28024,0.0016414501855552383,5
289284,2017,India,drive,96.0,34194,0.0028075100894893843,5
289285,2018,India,drive,108.0,38340,0.0028169014084507044,5
289286,2019,India,drive,92.0,41698,0.002206340831694566,5
289287,2020,India,drive,0.0,674,0.0,5
289288,2021,India,drive,0.0,3188,0.0,5
323527,2005,India,ew.com,0.0,172,0.0,6
323528,2006,India,ew.com,0.0,204,0.0,6
323529,2007,India,ew.com,0.0,496,0.0,6
323530,2008,India,ew.com,0.0,1368,0.0,6
323531,2009,India,ew.com,0.0,2356,0.0,6
323532,2010,India,ew.com,0.0,3168,0.0,6
323533,2011,India,ew.com,0.0,4876,0.0,6
323534,2012,India,ew.com,0.0,7268,0.0,6
323535,2013,India,ew.com,0.0,9820,0.0,6
323536,2014,India,ew.com,0.0,15004,0.0,6
323537,2015,India,ew.com,0.0,21064,0.0,6
323538,2016,India,ew.com,0.0,28024,0.0,6
323539,2017,India,ew.com,0.0,34194,0.0,6
323540,2018,India,ew.com,0.0,38340,0.0,6
323541,2019,India,ew.com,0.0,41698,0.0,6
323542,2020,India,ew.com,0.0,674,0.0,6
323543,2021,India,ew.com,0.0,3188,0.0,6
324734,2005,India,exclusive,0.0,172,0.0,9
324735,2006,India,exclusive,0.0,204,0.0,9
324736,2007,India,exclusive,0.0,496,0.0,9
324737,2008,India,exclusive,3.0,1368,0.0021929824561403508,9
324738,2009,India,exclusive,0.0,2356,0.0,9
324739,2010,India,exclusive,0.0,3168,0.0,9
324740,2011,India,exclusive,2.0,4876,0.00041017227235438887,9
324741,2012,India,exclusive,2.0,7268,0.000275178866263071,9
324742,2013,India,exclusive,5.0,9820,0.0005091649694501018,9
324743,2014,India,exclusive,12.0,15004,0.0007997867235403892,9
324744,2015,India,exclusive,17.0,21064,0.0008070641853399164,9
324745,2016,India,exclusive,27.0,28024,0.0009634598915215529,9
324746,2017,India,exclusive,46.0,34194,0.0013452652512136632,9
324747,2018,India,exclusive,30.0,38340,0.000782472613458529,9
324748,2019,India,exclusive,51.0,41698,0.0012230802436567702,9
324749,2020,India,exclusive,0.0,674,0.0,9
324750,2021,India,exclusive,0.0,3188,0.0,9
326298,2005,India,explain,0.0,172,0.0,7
326299,2006,India,explain,0.0,204,0.0,7
326300,2007,India,explain,0.0,496,0.0,7
